id,documentId,en,ru,createdAt,updatedAt,publishedAt,locale,fontSize,answerTime,correctAnswer
7641,"xlkaad7omzfljn6ntpvytmdm","trainstation","станция","2025-07-16T12:10:15.739Z","2025-07-16T12:10:15.739Z","","",16,30,false
7643,"pwcgg9pjkpaq4epvdexsd14y","railwaystation ","жд вокзал","2025-07-16T12:10:47.094Z","2025-07-16T12:10:47.094Z","","",16,30,true
7645,"urkjtrd5aezvij11v6h4g3li","railwaystation ","станция","2025-07-16T12:11:06.450Z","2025-07-16T12:11:06.450Z","","",16,30,false
7647,"scisc2a2fuvcr39b5cl9qan2","route ","маршрут","2025-07-16T12:11:31.855Z","2025-07-16T12:11:31.855Z","","",16,30,true
7649,"baoxb0f7bcbewhplgu3ohdtj","route ","билет","2025-07-16T12:11:52.337Z","2025-07-16T12:11:52.337Z","","",16,30,false
7651,"w6pakm4tkkhc8un2a8j0lpqp","stop ","остановка","2025-07-16T12:12:19.930Z","2025-07-16T12:12:19.930Z","","",16,30,true
7653,"y2l9ira00rsmrki8lvzuruqb","stop ","метро","2025-07-16T12:16:55.164Z","2025-07-16T12:17:14.429Z","","",16,30,false
7656,"ffrwfdl031924f0ijr7o9xnk","terminal ","терминал","2025-07-16T12:24:32.546Z","2025-07-16T12:24:32.546Z","","",16,30,true
7658,"wmxw2mxbjzuesh40tzil598m","terminal ","маршрут","2025-07-16T12:25:03.459Z","2025-07-16T12:25:03.459Z","","",16,30,false
7660,"zyiuy1ecaoeraequgawmehy9","platform ","платформа","2025-07-16T12:25:30.718Z","2025-07-16T12:25:30.718Z","","",16,30,true
7662,"b8wf5l6mc22jvai7cjwqq73c","platform ","жд вокзал","2025-07-16T12:27:30.706Z","2025-07-16T12:27:30.706Z","","",16,30,false
7664,"vphcicwb560s7hoja3v5w7eq","line ","линия","2025-07-16T12:28:16.333Z","2025-07-16T12:28:16.333Z","","",16,30,true
7666,"am0pza2cu6ymwrpmiwe8ap6t","line ","расписание","2025-07-16T12:28:38.254Z","2025-07-16T12:28:38.254Z","","",16,30,false
7668,"e4tjc8sxmcgbzlelslimlmhg","ticket ","билет","2025-07-16T12:29:01.320Z","2025-07-16T12:29:01.320Z","","",16,30,true
7670,"o69nwxe5u2oqo0lwwxvi5gpr","ticket ","автобус","2025-07-16T12:29:26.920Z","2025-07-16T12:29:26.920Z","","",16,30,false
7672,"jlwhz7iq9kphndv2lljdjqzx","transfer ","пересадка","2025-07-16T12:29:53.087Z","2025-07-16T12:29:53.087Z","","",16,30,true
7674,"jxaylkcwhudwef53xbl0kzc5","transfer ","задержка","2025-07-16T12:30:37.305Z","2025-07-16T12:30:37.305Z","","",16,30,false
7676,"u6x8lvjxvloq593azp4i5a5p","delay ","задержка","2025-07-16T12:31:00.973Z","2025-07-16T12:31:00.973Z","","",16,30,true
7678,"ez0ol4uat1xkj0vgcona4gf7","delay ","пересадка","2025-07-16T12:31:24.317Z","2025-07-16T12:31:24.317Z","","",16,30,false
7680,"z4vj7gazm2nb9mpt692oqbb0","express ","экспресс","2025-07-16T12:31:54.153Z","2025-07-16T12:31:54.153Z","","",16,30,true
7682,"y639g24katsbj9ckb9376r7z","express ","метро","2025-07-16T12:32:19.174Z","2025-07-16T12:32:19.174Z","","",16,30,false
7684,"q1aqkuhrzp1v52j9vpae8h6z","local ","местный","2025-07-16T12:33:22.385Z","2025-07-16T12:33:22.385Z","","",16,30,true
7686,"q70en7uc6wpv2hcticqhgj58","local ","платформа","2025-07-16T12:33:57.058Z","2025-07-16T12:33:57.058Z","","",16,30,false
7688,"mh4lmr07m0gzws1j3da374uh","living room","гостинная","2025-07-16T14:02:02.862Z","2025-07-16T14:02:02.862Z","","",16,30,true
7690,"ro7hdi6sw9dw7zwdr1orikh2","living room","спальня","2025-07-16T14:02:47.856Z","2025-07-16T14:02:47.856Z","","",16,30,false
7692,"wnsiis2ab6nc4yz5mhpsjb56","bedroom ","спальня","2025-07-16T14:03:14.625Z","2025-07-16T14:03:14.625Z","","",16,30,true
7694,"x6j74lpddsrw66d1d0n1tdav","bedroom ","гостинная","2025-07-16T14:04:01.770Z","2025-07-16T14:04:01.770Z","","",16,30,false
7696,"hq1fljnmb0wld56gzxtpxgx7","kitchen ","кухня","2025-07-16T14:04:44.884Z","2025-07-16T14:04:44.884Z","","",16,30,true
7698,"j5s9g56u5d68jtly38cgz70d","kitchen ","столовая","2025-07-16T14:05:14.545Z","2025-07-16T14:05:14.545Z","","",16,30,false
7700,"nszll0qj4dizf1z34re6coyh","bathroom ","ванная","2025-07-16T14:06:24.659Z","2025-07-16T14:06:24.659Z","","",16,30,true
7702,"q3g2ve5qaycibg6kzrybtumo","bathroom ","кухня","2025-07-16T14:07:00.928Z","2025-07-16T14:07:00.928Z","","",16,30,false
7704,"rkn2dk1wluuxte6tn6dzyg0q","hallway ","коридор","2025-07-16T14:07:34.355Z","2025-07-16T14:07:34.355Z","","",16,30,true
7706,"g0noxuf1kwczho3dmtqffd20","hallway ","гостинная","2025-07-16T14:08:01.885Z","2025-07-16T14:08:01.885Z","","",16,30,false
7708,"cp5zj40gthe4oxnaf9kgxhsz","garage ","гараж","2025-07-16T14:08:37.015Z","2025-07-16T14:08:37.015Z","","",16,30,true
7710,"l75q6thdjvcjkma9wtt9ollz","garage ","подвал","2025-07-16T14:09:05.689Z","2025-07-16T14:09:05.689Z","","",16,30,false
7712,"sh0yu1cvwqmbcfub9k7i6hhe","basement ","подвал","2025-07-16T14:09:35.328Z","2025-07-16T14:09:35.328Z","","",16,30,true
7714,"yt8amcfrxuj48yphe4s6qtpk","basement ","чердак","2025-07-16T14:10:12.517Z","2025-07-16T14:10:12.517Z","","",16,30,false
7716,"vdiju7gk0k8w2oi0ie8ybfpb","attic ","чердак","2025-07-16T14:10:54.604Z","2025-07-16T14:10:54.604Z","","",16,30,true
7718,"qb6l1j06m6ad0tk9za5io8pw","attic ","подвал","2025-07-16T14:12:02.346Z","2025-07-16T14:12:02.346Z","","",16,30,false
7720,"k03ock6oq0cmkhcldrizk6v7","laundry room ","прачечная","2025-07-16T14:12:40.263Z","2025-07-16T14:12:40.263Z","","",16,30,true
7722,"hai982n7o3532segxvt0tmul","laundry room ","ванная","2025-07-16T14:13:00.843Z","2025-07-16T14:13:00.843Z","","",16,30,false
7724,"b6hruboai78zve0rhulp9z5p","storage room ","кладовая","2025-07-16T14:13:36.061Z","2025-07-16T14:13:36.061Z","","",16,30,true
7726,"ylp6ky2l2fyljlas0kcxfd00","storage room ","гараж","2025-07-16T14:14:02.321Z","2025-07-16T14:14:02.321Z","","",16,30,false
7728,"d9elv17n4qxjihghwiqib2nw","utility room ","техническое помещение","2025-07-16T14:14:44.745Z","2025-07-16T14:14:44.745Z","","",16,30,true
7730,"y8aq8i1wljkuk3fww0qdqcvv","utility room ","кладовая","2025-07-16T14:15:43.132Z","2025-07-16T14:15:43.132Z","","",16,30,false
7732,"bd8lnbetoxd8nsjq2z57gly3","mudroom ","тамбур","2025-07-16T14:16:25.095Z","2025-07-16T14:16:25.095Z","","",16,30,true
7734,"odip0jnrtty4t7gc5e433dz8","mudroom ","прачечная","2025-07-16T14:16:46.177Z","2025-07-16T14:16:46.177Z","","",16,30,false
7736,"r9lgsnbxbjl26jwj38vb8vaw","office ","кабинет","2025-07-16T14:17:17.426Z","2025-07-16T14:17:17.426Z","","",16,30,true
7738,"l81a3zrxbtsymigam0nk8do8","office ","гараж","2025-07-16T14:17:52.296Z","2025-07-16T14:17:52.296Z","","",16,30,false
7740,"wr28s4766vx3yknc0lyjkonw","guest room ","гостевая комната","2025-07-16T14:18:22.261Z","2025-07-16T14:18:22.261Z","","",16,30,true
7742,"itpi4uv8okbujc0r0e874yxf","guest room ","гостинная","2025-07-16T14:18:59.534Z","2025-07-16T14:18:59.534Z","","",16,30,false
7744,"ue686gm6f2zskanbvzr75653","playroom ","игровая комната","2025-07-16T14:19:36.715Z","2025-07-16T14:19:36.715Z","","",16,30,true
7746,"phkjkg9ycmx8yzxhyyopsyie","playroom ","тамбур","2025-07-16T14:20:05.460Z","2025-07-16T14:20:05.460Z","","",16,30,false
7748,"npqblytdqopbumyo4a2kp8vq","closet ","гардеробная","2025-07-16T14:20:41.603Z","2025-07-16T14:20:41.603Z","","",16,30,true
7750,"eaayn1yduo7ctl5ixuqt28zc","closet ","кладовая","2025-07-16T14:21:06.349Z","2025-07-16T14:21:06.349Z","","",16,30,false
7752,"w6l1f4hpcruatf883pcmfyuw","pantry","кладовая для продуктов","2025-07-16T14:21:42.596Z","2025-07-16T14:21:42.596Z","","",16,30,true
7754,"ct4a99y3itzv3tzhztjlpurh","pantry ","техническое помещение","2025-07-16T14:22:19.573Z","2025-07-16T14:22:19.573Z","","",16,30,false
7756,"tdf3ripu2g31oqrmpngi3hcq","foyer ","прихожая","2025-07-16T14:22:56.483Z","2025-07-16T14:22:56.483Z","","",16,30,true
7758,"xlyyud8xpwjy0vuku7nj8hwu","foyer ","столовая","2025-07-16T14:23:31.736Z","2025-07-16T14:23:31.736Z","","",16,30,false
7760,"qkbk33rcysvmvuio8y81474l","balcony ","балкон","2025-07-16T14:24:15.817Z","2025-07-16T14:24:15.817Z","","",16,30,true
7762,"xvf7069fb07ou8vy6ypvuu6x","balcony ","прихожая","2025-07-16T14:25:01.610Z","2025-07-16T14:25:01.610Z","","",16,30,false
7764,"oab6pw2cbezufukvia1jyu32","porch ","крыльцо","2025-07-16T14:25:41.488Z","2025-07-16T14:25:41.488Z","","",16,30,true
7766,"kg70j6mrtennghzxvorfwot0","porch ","терраса","2025-07-16T14:26:14.211Z","2025-07-16T14:26:14.211Z","","",16,30,false
7768,"di2e509ow8qz0jdqg91v2n6k","terrace ","терраса","2025-07-16T14:26:50.045Z","2025-07-16T14:26:50.045Z","","",16,30,true
7770,"mkpv1bwwxfjdraflafodrwn2","terrace ","крыльцл","2025-07-16T14:27:14.129Z","2025-07-16T14:27:14.129Z","","",16,30,false
7772,"p60wcokpl3rtizy9ukq66mau","sunroom ","зимний сад","2025-07-16T14:27:47.784Z","2025-07-16T14:27:47.784Z","","",16,30,true
7774,"dm95p12bvp5xio62mv0se2nm","sunroom ","библиотека","2025-07-16T14:28:09.823Z","2025-07-16T14:28:09.823Z","","",16,30,false
7776,"c3wkvp2dlilmbrwsb39xtxlu","library ","библиотека","2025-07-16T14:28:37.760Z","2025-07-16T14:28:37.760Z","","",16,30,true
7778,"f7pny9b4avj00lw6vevovdbm","library ","игровая комната","2025-07-16T14:29:08.705Z","2025-07-16T14:29:08.705Z","","",16,30,false
7780,"vmxsj9wm1hj251lblicp9sea","studio ","студия","2025-07-16T14:29:38.458Z","2025-07-16T14:29:38.458Z","","",16,30,true
7782,"e4ud7lnck826ox72ssm6c2d3","studio ","балкон","2025-07-16T14:30:25.997Z","2025-07-16T14:30:25.997Z","","",16,30,false
7784,"f7q0pyab8y1zw3l7p8ncbp6n","workshop ","мастерская","2025-07-16T14:30:57.323Z","2025-07-16T14:30:57.323Z","","",16,30,true
7786,"ld2141ophuwalkoj3p3z36ic","workshop ","студия","2025-07-16T14:31:16.058Z","2025-07-16T14:31:16.058Z","","",16,30,false
7788,"impkb1jttrt75a3o5jovroag","lounge ","лаунж","2025-07-16T14:31:44.801Z","2025-07-16T14:31:44.801Z","","",16,30,true
7790,"e6hvq1t25tt46k7ntmylviid","lounge ","балкон","2025-07-16T14:32:05.881Z","2025-07-16T14:32:05.881Z","","",16,30,false
7792,"vmvnll3pwlasr7nx45yswaar","math ","математика","2025-07-16T14:38:58.591Z","2025-07-16T14:38:58.591Z","","",16,30,true
7794,"dwfqq4l0dfr13ck3mo9122gt","math ","физика","2025-07-16T14:39:34.658Z","2025-07-16T14:39:34.658Z","","",16,30,false
7796,"l1fkm65z0wh22rwj3l65q0np","literature ","литература","2025-07-16T14:40:59.484Z","2025-07-16T14:40:59.484Z","","",16,30,true
7798,"r8hy03jc8zfozdkwu0ioqxcz","literature ","философия","2025-07-16T14:41:35.570Z","2025-07-16T14:41:35.570Z","","",16,30,false
7800,"n37wqb2xsp1suv38wwd4cy52","English ","английский язык","2025-07-16T14:42:26.778Z","2025-07-16T14:42:26.778Z","","",16,30,true
7802,"moq5v06v12qmp1o7okeiqxg6","English ","литература","2025-07-16T14:43:17.697Z","2025-07-16T14:43:17.697Z","","",16,30,false
7804,"smkoi8dhljwajffybojj29zf","science ","естественные науки","2025-07-16T14:43:59.115Z","2025-07-16T14:43:59.115Z","","",16,30,true
7806,"yk6s5mipqn2s1zz25jvuyxyg","science ","биология","2025-07-16T14:44:28.978Z","2025-07-16T14:44:28.978Z","","",16,30,false
7808,"vo8ft3pr8b8yghiymuveufy4","biology ","биология","2025-07-16T14:45:03.888Z","2025-07-16T14:45:03.888Z","","",16,30,true
7810,"k0jflzrc50q56f2e8qmwxx3r","biology ","естественные науки","2025-07-16T14:45:23.687Z","2025-07-16T14:45:23.687Z","","",16,30,false
7812,"otk2sknxf39rw7l0h0kk8upg","chemistry ","химия","2025-07-16T14:45:48.309Z","2025-07-16T14:45:48.309Z","","",16,30,true
7814,"fiot7beguk122idlf037dsqj","chemistry ","физика","2025-07-16T14:46:16.525Z","2025-07-16T14:46:16.525Z","","",16,30,false
7816,"pw1p4bo4lxvgghoyrmcw3cuo","physics ","физика","2025-07-16T14:46:44.097Z","2025-07-16T14:46:44.097Z","","",16,30,true
7818,"augdadabhen0xdg2pzurdvbj","physics ","физкультура","2025-07-16T14:47:18.082Z","2025-07-16T14:47:18.082Z","","",16,30,false
7820,"nq8yl6ezhgon96rwbiiham2d","history ","история","2025-07-16T14:47:56.689Z","2025-07-16T14:47:56.689Z","","",16,30,true
7822,"iexj935gckr3lyx1sle7b8ey","history ","обществознание","2025-07-16T14:48:22.756Z","2025-07-16T14:48:22.756Z","","",16,30,false
7824,"k99wxbloyupl2tsdbxevxwhq","geography","география","2025-07-16T14:48:53.887Z","2025-07-16T14:48:53.887Z","","",16,30,true
7826,"e84tim9hbdbgponw76hxw78w","geography ","экономика","2025-07-16T14:49:20.782Z","2025-07-16T14:49:20.782Z","","",16,30,false
7828,"tkr4hrbsl5nh1xqdtddqkbwm","PE (physical education) ","физкультура","2025-07-16T14:49:52.409Z","2025-07-16T14:49:52.409Z","","",16,30,true
7830,"bcot4mucv1bmie09rkrxyw3v","PE (physical education) ","информатика","2025-07-16T14:50:29.430Z","2025-07-16T14:50:29.430Z","","",16,30,false
7832,"vrq5bhtolmu18oativr2ox9j","art ","искусство","2025-07-16T14:51:01.099Z","2025-07-16T14:51:01.099Z","","",16,30,true
7834,"v0vv38y42m3az2w9srd8ocpn","art ","музыка","2025-07-16T14:51:27.289Z","2025-07-16T14:51:27.289Z","","",16,30,false
7836,"yskkhml64eylkxip9uwwj1ar","music ","музыка","2025-07-16T14:51:50.344Z","2025-07-16T14:51:50.344Z","","",16,30,true
7838,"ejtw3ywzyht02t3y4olqd4ui","music ","химия","2025-07-16T14:52:20.758Z","2025-07-16T14:52:20.758Z","","",16,30,false
7840,"qq2n2p4s8vrvj1ok3j3pvkoq","IT (information technology)","информатика","2025-07-16T14:52:47.155Z","2025-07-16T14:52:47.155Z","","",16,30,true
7842,"wwc2sb8xukbr6vnuex54b7ng","IT (information technology)","физкультура","2025-07-16T14:53:15.613Z","2025-07-16T14:53:15.613Z","","",16,30,false
7844,"hsh7xerk4b25xre2va3a4vhi","social studies ","обществознание","2025-07-16T14:53:45.441Z","2025-07-16T14:53:45.441Z","","",16,30,true
7846,"atbw92yvwph8yfd2yb687rrc","social studies ","основы права","2025-07-16T14:54:11.614Z","2025-07-16T14:54:11.614Z","","",16,30,false
7848,"qmv8zluh84lcseu0a1qdz4ht","foreign language ","иностранный язык","2025-07-16T14:54:53.001Z","2025-07-16T14:54:53.001Z","","",16,30,true
7850,"ruohup50oby51w8sqftmjycx","foreign language ","литература","2025-07-16T14:55:13.238Z","2025-07-16T14:55:13.238Z","","",16,30,false
7852,"cbfb5p3k9hs1idoktfgcahwj","economics ","экономика","2025-07-16T14:55:38.209Z","2025-07-16T14:55:38.209Z","","",16,30,true
7854,"jnpvu73awifel5lrjo5s6js8","economics ","обществознание","2025-07-16T14:56:00.181Z","2025-07-16T14:56:00.181Z","","",16,30,false
7856,"hjxtvtoduoyswkpyp4g59i1s","philosophy ","философия","2025-07-16T14:56:27.743Z","2025-07-16T14:56:27.743Z","","",16,30,true
7858,"u2k86f513zxt8zqhjre75v5i","philosophy ","география","2025-07-16T14:56:57.004Z","2025-07-16T14:56:57.004Z","","",16,30,false
7860,"jmurfgkl3w5lktufmso5rdy6","civics ","основы права","2025-07-16T14:57:24.185Z","2025-07-16T14:57:24.185Z","","",16,30,true
7862,"glindwe089kxp0ww5cfw4hxp","civics ","экономика","2025-07-16T14:57:45.608Z","2025-07-16T14:57:45.608Z","","",16,30,false
7864,"x60gtlfy4xzczknfi62l4h8n","handicrafts ","труд / технологии","2025-07-16T14:58:14.569Z","2025-07-16T14:58:14.569Z","","",16,30,true
7866,"hcwefyhxnwcr0yfhr357volp","handicrafts ","физкультура","2025-07-16T14:58:40.476Z","2025-07-16T14:58:40.476Z","","",16,30,false
7868,"il74wvutdbo2kcrujiilqtra","red","зеленый","2025-07-18T07:40:22.000Z","2025-07-18T07:40:22.000Z","","",16,30,false
7870,"vild5x7pmk1ehcrf4leji134","Blue ","красный","2025-07-18T07:41:03.695Z","2025-07-18T07:41:03.695Z","","",16,30,false
7872,"en31d6uvm980gqe63dkcildz","Yellow ","оранжевый","2025-07-18T07:49:30.453Z","2025-07-18T07:49:30.453Z","","",16,30,false
7874,"itwan81c4de0jlhzscp4ogb9","Green ","серый","2025-07-18T07:54:53.585Z","2025-07-18T07:54:53.585Z","","",16,30,false
7876,"rr4u9n6ctqfeeccqkadils37","Orange ","желтый","2025-07-18T08:09:17.229Z","2025-07-18T08:09:17.229Z","","",16,30,false
7878,"j9zukt9f30iuxeqyn5yndna2","Gray","красный","2025-07-18T08:09:56.932Z","2025-07-18T08:09:56.932Z","","",16,30,false
7880,"ad28v7jktmppaaonej9r8ob7","Cat ","кошка","2025-07-18T11:50:02.032Z","2025-07-18T11:50:02.032Z","","",16,30,true
7882,"xw7v1z5talv1e2yicghgq1at","Cat ","собака","2025-07-18T11:51:04.221Z","2025-07-18T11:51:04.221Z","","",16,30,false
7884,"hm0vjjf7f29wyb3xefhss19o","Dog ","собака","2025-07-18T11:51:32.573Z","2025-07-18T11:51:32.573Z","","",16,30,true
7886,"wzcg4uoqxbl72nkaopax36r1","Dog ","кошка","2025-07-18T11:51:49.908Z","2025-07-18T11:51:49.908Z","","",16,30,false
7888,"hbvb100p0ginvkgh0g88sb2a","Fish ","рыба","2025-07-18T11:52:17.060Z","2025-07-18T11:52:17.060Z","","",16,30,true
7890,"vu5gxeuckoufze0mgitjizoo","Fish ","птица","2025-07-18T11:52:49.103Z","2025-07-18T11:52:49.103Z","","",16,30,false
7892,"ivujxqpyuy2al9w826xilvfv","Parrot ","попугай","2025-07-18T11:53:14.928Z","2025-07-18T11:53:14.928Z","","",16,30,true
7894,"agj5n0b04m6r5z4anvwm26yo","Parrot ","рыба","2025-07-18T11:53:32.464Z","2025-07-18T11:53:32.464Z","","",16,30,false
7896,"oe2zsfovssknnuenh3199xbs","Rabbit ","кролик","2025-07-18T11:53:54.488Z","2025-07-18T11:53:54.488Z","","",16,30,true
7898,"s21kiccb9lx9pg7zriox8h7v","Rabbit ","заяц","2025-07-18T11:54:13.897Z","2025-07-18T11:54:19.058Z","","",16,30,false
7901,"qe09egj26o5gy0w0fa6jtusv","Mouse ","мышь","2025-07-18T11:54:41.850Z","2025-07-18T11:54:41.850Z","","",16,30,true
7903,"hooxucyebz1ipc9npjw5jz1l","Mouse ","хомяк","2025-07-18T11:55:01.582Z","2025-07-18T11:55:01.582Z","","",16,30,false
7905,"bbgct5ed67p35an29b3wumi0","Rat ","крыса","2025-07-18T11:55:26.205Z","2025-07-18T11:55:26.205Z","","",16,30,true
7907,"u9c76ejwo2q5uui6vwyryipr","Bird ","птица","2025-07-18T11:56:18.363Z","2025-07-18T11:56:18.363Z","","",16,30,true
7909,"byeoewskqjilpjgim3vv1gpk","Rat","мышь","2025-07-18T11:57:31.914Z","2025-07-18T11:57:31.914Z","","",16,30,false
7911,"fbgf3rv81rf82rbbb6u5vpbn","Bird ","рыба","2025-07-18T11:58:02.995Z","2025-07-18T11:58:02.995Z","","",16,30,false
7913,"rqsljtb8ggz5suoguq8gxq4l","Horse ","лошадь","2025-07-18T11:58:28.187Z","2025-07-18T11:58:28.187Z","","",16,30,true
7915,"ey4jhagt6c59p5fbrk675jsn","Horse ","корова","2025-07-18T11:59:03.505Z","2025-07-18T11:59:03.505Z","","",16,30,false
7917,"l9jab25gez3w2d9nz2khz4qs","Cow ","корова","2025-07-18T11:59:28.579Z","2025-07-18T11:59:28.579Z","","",16,30,true
7919,"fgnn5btq2nm4bpmi3baisqi0","Cow ","попугай","2025-07-18T11:59:48.813Z","2025-07-18T11:59:48.813Z","","",16,30,false
7921,"bjxiwgbwooyx36synlspk8ih","Goat ","коза","2025-07-18T12:00:16.982Z","2025-07-18T12:00:16.982Z","","",16,30,false
7923,"ebanzh8mjzlt4e007elm95yt","Goat ","корова","2025-07-18T12:00:40.171Z","2025-07-18T12:00:40.171Z","","",16,30,false
7925,"amsdgc0y1suh5wmwhyvk0flw","Pig ","свинья","2025-07-18T12:01:00.225Z","2025-07-18T12:01:00.225Z","","",16,30,true
7927,"rrm33pas6gvdihrcm2l8cwuz","Pig ","канарейка","2025-07-18T12:01:20.882Z","2025-07-18T12:01:20.882Z","","",16,30,false
7929,"g6yfsxrzswi77t1zwpv1v06o","Duck ","утка","2025-07-18T12:02:25.310Z","2025-07-18T12:02:25.310Z","","",16,30,true
7931,"ywlrks7t7bnxqjc3s391ojvf","Duck ","коза","2025-07-18T12:02:59.951Z","2025-07-18T12:02:59.951Z","","",16,30,false
7933,"uu605iad9zrxx6etu9ktavhd","Hamster ","хомяк","2025-07-18T12:03:19.949Z","2025-07-18T12:03:19.949Z","","",16,30,true
7935,"qko6h9gzqajoq55erfb8t6dt","Hamster ","черепаха","2025-07-18T12:03:42.656Z","2025-07-18T12:03:42.656Z","","",16,30,false
7937,"ct431thbskl7od5cds5vkfer","Guinea pig ","морская свинка","2025-07-18T12:04:19.977Z","2025-07-18T12:04:19.977Z","","",16,30,true
7939,"hqvop1akbelmaaqsairnabn4","Guinea pig ","свинья","2025-07-18T12:04:47.159Z","2025-07-18T12:04:47.159Z","","",16,30,false
7941,"p8a1tk142ql5xm9hh2dx4b8k","Ferret ","хорёк","2025-07-18T12:05:09.488Z","2025-07-18T12:05:09.488Z","","",16,30,true
7943,"v5lsq3h4q9y2wrv4w4mpbz5v","Ferret ","хомяк","2025-07-18T12:05:28.597Z","2025-07-18T12:05:28.597Z","","",16,30,false
7945,"rj0x85lbappzyd7ogchd5we2","Lizard ","Ящерица","2025-07-18T12:06:05.601Z","2025-07-18T12:06:05.601Z","","",16,30,true
7947,"zhr6rfamd7ufg6tjxga4jvja","Lizard ","змея","2025-07-18T12:06:22.058Z","2025-07-18T12:06:22.058Z","","",16,30,false
7949,"ul9fi35gl6cikvpca5vs4fuy","Snake ","змея","2025-07-18T12:06:45.424Z","2025-07-18T12:06:45.424Z","","",16,30,true
7951,"vdhqphom9xmp1dank4rslws3","Snake ","Ящерица","2025-07-18T12:07:01.920Z","2025-07-18T12:07:01.920Z","","",16,30,false
7953,"f6t4ksrvawce98zozwofgoxj","Turtle ","черепаха","2025-07-18T12:07:23.533Z","2025-07-18T12:07:23.533Z","","",16,30,true
7955,"fxmkawe5hd2opv1ptdyneznn","Turtle ","Кошка","2025-07-18T12:07:51.869Z","2025-07-18T12:07:51.869Z","","",16,30,false
7957,"dp9wz9x69le78oxrqbm58zyr","Canary ","канарейка","2025-07-18T12:08:11.430Z","2025-07-18T12:08:11.430Z","","",16,30,true
7959,"mbdt0i3kt6738bx0tk3h6bj1","Canary ","попугай","2025-07-18T12:08:31.825Z","2025-07-18T12:08:31.825Z","","",16,30,false
7961,"s2p69o6g357vru2nu3wwyin8","free time","свободное время","2025-07-18T12:57:17.761Z","2025-07-18T12:57:17.761Z","","",16,30,true
7963,"cdihyu8rsrhya1terkdljiae","free time","работа","2025-07-18T12:57:54.342Z","2025-07-18T12:57:54.342Z","","",16,30,false
7965,"uchdon8s5t9ylhwuyk98r3ly","hobby","хобби","2025-07-18T12:58:16.633Z","2025-07-18T12:58:16.633Z","","",16,30,true
7967,"maqidq0divczdhk45ogbsq5g","hobby","свободное время","2025-07-18T12:58:50.304Z","2025-07-18T12:58:50.304Z","","",16,30,false
7969,"imw5e79l5jv1kx0eoluu1car","game","игра","2025-07-18T12:59:18.210Z","2025-07-18T12:59:18.210Z","","",16,30,true
7971,"ddnt085hpxufhfje261kp31j","game","хобби","2025-07-18T12:59:40.891Z","2025-07-18T12:59:40.891Z","","",16,30,false
7973,"kb9crmkz4wkd99v11qxpkcv6","book","книга","2025-07-18T13:00:56.424Z","2025-07-18T13:00:56.424Z","","",16,30,true
7975,"gybs5g3ifxfmlt3y9lozk9pm","book","игра","2025-07-18T13:01:16.001Z","2025-07-18T13:01:16.001Z","","",16,30,false
7977,"yphts49ebkoo9qj8659b3g48","movie","фильм","2025-07-18T13:22:04.611Z","2025-07-18T13:22:04.611Z","","",16,30,true
7979,"t1xjgi6porkmkd59yt7ltnxi","movie","книга","2025-07-18T13:22:22.432Z","2025-07-18T13:22:22.432Z","","",16,30,false
7981,"j0p0kbpiluwxlccydmm067yh","music","музыка","2025-07-18T13:22:51.985Z","2025-07-18T13:22:51.985Z","","",16,30,true
7983,"vkotst7901n89rt7j60oby5k","music","книга","2025-07-18T13:23:10.265Z","2025-07-18T13:23:10.265Z","","",16,30,false
7985,"cgje3na6x77qs30j1tr0hvwh","sport","спорт","2025-07-18T13:23:37.686Z","2025-07-18T13:23:37.686Z","","",16,30,true
7987,"le5c61mtly1iv6onfca1mgzo","sport","поездка","2025-07-18T13:24:06.804Z","2025-07-18T13:24:06.804Z","","",16,30,false
7989,"j1pmm9g6xmn1h9d1n4l06v5i","trip","поездка","2025-07-18T13:24:41.224Z","2025-07-18T13:24:41.224Z","","",16,30,true
7991,"uvxnc098o1m8u1mtppu6efcy","trip","спорт","2025-07-18T13:24:55.733Z","2025-07-18T13:24:55.733Z","","",16,30,false
7993,"yp95uyy3x4wie1hxc0yhtbct","friend","друг","2025-07-18T13:25:18.282Z","2025-07-18T13:25:18.282Z","","",16,30,true
7995,"jm8kgu24ucs3347vhfwqaldk","friend","брат","2025-07-18T13:25:49.205Z","2025-07-18T13:25:49.205Z","","",16,30,false
7997,"q9u6tupful0a6fg6lahd69p7","photo","фотография","2025-07-18T13:26:09.406Z","2025-07-18T13:26:09.406Z","","",16,30,true
7999,"f8pi8nmzc9r7pkrpx7poklyf","photo","поездка","2025-07-18T13:26:37.645Z","2025-07-18T13:26:37.645Z","","",16,30,false
8001,"xu8mk7orn8ley6tkn9e9ghip","museum","музей","2025-07-18T13:27:09.867Z","2025-07-18T13:27:09.867Z","","",16,30,true
8003,"ljsit6k38f0kjlldc6setv2f","museum","музыка","2025-07-18T13:27:24.776Z","2025-07-18T13:27:24.776Z","","",16,30,false
8005,"czgeku11uygzs71pmt1q01ri","fun","веселый","2025-07-18T13:27:48.159Z","2025-07-18T13:27:48.159Z","","",16,30,true
8007,"wioo7evxrng8q3n9dyim6t8x","fun","грустный","2025-07-18T13:28:04.814Z","2025-07-18T13:28:04.814Z","","",16,30,false
8009,"l3e9vks068v3ftlyc74k67qk","interesting","интересный","2025-07-18T13:28:29.829Z","2025-07-18T13:28:29.829Z","","",16,30,true
