id,documentId,ru,es,createdAt,updatedAt,publishedAt,locale,fontSize,answerTime,correctAnswer
786,"fjx4hf0hrw5ees7y0lqla0tz","чай","el té ","2025-04-23T14:11:47.688Z","2025-04-23T14:11:47.688Z","","",16,30,true
788,"xnw7pgqkqmhys099cqh9hwo6","кофе","el té ","2025-04-23T14:12:21.170Z","2025-04-23T14:12:21.170Z","","",16,30,false
790,"gkqx0i7qlakmu5jjjbqcqahg"," шоколад","el chocolate","2025-04-23T14:13:01.897Z","2025-04-23T14:13:01.897Z","","",16,30,true
792,"vp1wcjo6ro6gg4qka0hsobei","шоколадный торт","el chocolate","2025-04-23T14:15:29.982Z","2025-04-23T14:15:29.982Z","","",16,30,false
794,"n0vqazosvn6662a5gmu9ksbl"," мороженое","el helado","2025-04-23T14:22:10.526Z","2025-04-23T14:22:10.526Z","","",16,30,true
796,"kcoveep11nicjdmif6shgoon","салат","el helado","2025-04-23T14:22:49.600Z","2025-04-23T14:22:49.600Z","","",16,30,false
798,"i5kv5dv46zqcwss9f6sf4uu3"," печенье","la galleta ","2025-04-23T14:23:32.270Z","2025-04-23T14:23:32.270Z","","",16,30,true
800,"vev0b7yk5q1vd2yo8hxex002","варенье","la galleta","2025-04-23T14:24:16.030Z","2025-04-23T14:24:16.030Z","","",16,30,false
802,"do0li30v6ijqtp8ykeuro0vd"," торт","el pastel","2025-04-23T14:24:57.951Z","2025-04-23T14:24:57.951Z","","",16,30,true
804,"j76woruhgf732hvv0vk49y2m","крем","el pastel","2025-04-23T14:25:38.205Z","2025-04-23T14:25:38.205Z","","",16,30,false
806,"nzo2rngufrwt9yfatfxd2son"," варенье","la mermelada","2025-04-23T14:26:32.353Z","2025-04-23T14:26:32.353Z","","",16,30,true
808,"ma145qaacj13yw9cvm7294h3","мармелад","la mermelada ","2025-04-23T14:27:06.222Z","2025-04-23T14:27:06.222Z","","",16,30,false
810,"wxhzbhza30bjpbrk9mxw08sj"," мёд","la miel ","2025-04-23T14:27:48.688Z","2025-04-23T14:27:48.688Z","","",16,30,true
812,"ctc1bsy8t7zbadl9bjm3a3fu","варенье","la miel ","2025-04-23T14:28:17.724Z","2025-04-23T14:28:17.724Z","","",16,30,false
814,"jjd2h5hm80dxvlhmrm3k65qk"," суп","la sopa ","2025-04-23T14:29:57.904Z","2025-04-23T14:29:57.904Z","","",16,30,true
816,"pbe72iuenaghu9cx00i5t18g","паста","la sopa ","2025-04-23T14:31:18.981Z","2025-04-23T14:31:18.981Z","","",16,30,false
818,"jlagxw5x2nibbi16853lqzac"," салат","la ensalada ","2025-04-23T14:32:00.440Z","2025-04-23T14:32:00.440Z","","",16,30,true
820,"h36su3rxnga4ctp7od02dkvk","суп","la ensalada","2025-04-23T14:33:37.872Z","2025-04-23T14:33:37.872Z","","",16,30,false
822,"ab1dqnntqbez7vsipgg41y97"," пицца","la pizza ","2025-04-23T14:34:18.389Z","2025-04-23T14:34:18.389Z","","",16,30,true
824,"c4d7ssksle5aqkq5465xu4wf","пирог","la pizza ","2025-04-23T14:35:01.679Z","2025-04-23T14:35:01.679Z","","",16,30,false
826,"bdrcrks8kjbh8ubvun1tg314","бургер","la hamburguesa","2025-04-23T14:35:40.106Z","2025-04-23T14:35:40.106Z","","",16,30,true
828,"fyyqjz8d2g72qg40d6tzs1z9","пицца","la hamburguesa ","2025-04-23T14:36:16.976Z","2025-04-23T14:36:16.976Z","","",16,30,false
830,"st7y1kfj80njq0sm4dcg6fal"," бутерброд","el bocadillo ","2025-04-23T14:37:00.042Z","2025-04-23T14:37:00.042Z","","",16,30,true
832,"uybjuodvflqrxtj05qiphwy0","напиток","el bocadillo","2025-04-23T14:38:17.244Z","2025-04-23T14:38:17.244Z","","",16,30,false
834,"vj0jpi2029jhxci8alzytk2j"," картошка","las patatas ","2025-04-23T17:05:42.609Z","2025-04-23T17:05:42.609Z","","",16,30,true
836,"eick122edznko2kc6vs050sh","кабачок","las patatas ","2025-04-23T17:07:12.571Z","2025-04-23T17:07:12.571Z","","",16,30,false
838,"xodi5upc0jo0cwd81868jr88"," помидор"," el tomate ","2025-04-23T17:09:06.864Z","2025-04-23T17:09:06.864Z","","",16,30,true
840,"tad77q8049ordyxtyt5hbm2w","баклажан"," el tomate","2025-04-23T17:10:26.751Z","2025-04-23T17:10:26.751Z","","",16,30,false
842,"hpceb7gld0ammoy6ltdcxg0f"," огурец","el pepino ","2025-04-23T17:11:26.889Z","2025-04-23T17:11:26.889Z","","",16,30,true
844,"x4elh4wno317ix3zyzhh3r9t","перец","el pepino ","2025-04-23T17:12:17.772Z","2025-04-23T17:12:17.772Z","","",16,30,false
846,"v1v2sp95nkvu364dz1dcpr6r"," лук","la cebolla ","2025-04-23T17:13:19.775Z","2025-04-23T17:13:19.775Z","","",16,30,true
848,"bpjvrjhfaf4fa6cat8mswdao","редис","la cebolla ","2025-04-23T17:14:15.450Z","2025-04-23T17:14:15.450Z","","",16,30,false
850,"vwhvrgfwlzp8t9b4ilpekbhz"," морковь","la zanahoria ","2025-04-23T17:15:27.618Z","2025-04-23T17:15:27.618Z","","",16,30,true
852,"bbxek645uwge0h8mpfvou8b3","капуста","la zanahoria ","2025-04-23T17:16:32.353Z","2025-04-23T17:16:32.353Z","","",16,30,false
854,"yrq6pg0l2hoieexm8g3byiwu"," чеснок","el ajo ","2025-04-23T17:17:38.398Z","2025-04-23T17:17:38.398Z","","",16,30,true
856,"moki072ly47gnoszigttlz8m","яйцо","el ajo ","2025-04-23T17:18:37.292Z","2025-04-23T17:18:37.292Z","","",16,30,false
858,"wm0f0tsjb2qmgtjvxn6rcq6u"," кукуруза"," el maíz ","2025-04-23T17:19:51.848Z","2025-04-23T17:19:51.848Z","","",16,30,true
860,"k0rn0a6mpbg4fzaexsrb7sw8","манго"," el maíz — кукуруза","2025-04-23T17:20:42.195Z","2025-04-23T17:20:42.195Z","","",16,30,false
862,"rtq0hk4s2z90muokqquozfdc","мука","la harina ","2025-04-23T17:21:43.774Z","2025-04-23T17:21:43.774Z","","",16,30,true
864,"y5bevogf10fr58rrf5denpro","рис","la harina ","2025-04-23T17:22:31.195Z","2025-04-23T17:22:31.195Z","","",16,30,false
866,"netegjgrti706wzscm3iggdm"," уксуc","el vinagre ","2025-04-23T17:23:54.517Z","2025-04-23T17:23:54.517Z","","",16,30,true
868,"cncpvjwe0acqohmi9sojlg75","виноград","el vinagre ","2025-04-23T17:26:47.065Z","2025-04-23T17:26:47.065Z","","",16,30,false
870,"zy734so7u5s63fu4mjjvguxi"," горчица","la mostaza ","2025-04-23T17:27:57.691Z","2025-04-23T17:27:57.691Z","","",16,30,true
872,"q3eko16f09hlzrvrdx06dpnp","томат","la mostaza ","2025-04-23T17:29:02.549Z","2025-04-23T17:29:02.549Z","","",16,30,false
874,"up0culbnhsqkf7v0mv7wcowg"," майонез","la mayonesa ","2025-04-23T17:30:23.061Z","2025-04-23T17:30:23.061Z","","",16,30,true
876,"ttpvz49fkdx5kd4qt5wf3o22","соус","la mayonesa ","2025-04-23T17:31:18.382Z","2025-04-23T17:31:18.382Z","","",16,30,false
878,"dzec0b4h5q5l89e10sr99ia4"," кетчуп","el ketchup ","2025-04-23T17:32:15.638Z","2025-04-23T17:32:15.638Z","","",16,30,true
880,"i7x1rj8c1f71gmepff3gilzw","томат","el ketchup ","2025-04-23T17:33:09.722Z","2025-04-23T17:33:09.722Z","","",16,30,false
882,"vj1r9fyf5nave94m4ztln9v1"," специи","las especias ","2025-04-23T17:34:11.927Z","2025-04-23T17:34:11.927Z","","",16,30,true
884,"g719hd8kmrtza27w5ehuycx5","возможность","las especias ","2025-04-23T17:35:20.056Z","2025-04-23T17:35:20.056Z","","",16,30,false
886,"c7skgic57tx58087wi3buhfv"," лёд"," el hielo ","2025-04-23T17:37:34.486Z","2025-04-23T17:37:34.486Z","","",16,30,true
888,"vq5jl6rl7sor7tdjtsexquwm","привет"," el hielo ","2025-04-23T17:38:33.994Z","2025-04-23T17:38:33.994Z","","",16,30,false
890,"h8qj3wgs0pggyxjeacft34uv"," салат","la lechuga ","2025-04-23T17:39:55.952Z","2025-04-23T17:39:55.952Z","","",16,30,true
892,"g74q6bt664fnff3ei4yejyiv","обед","la lechuga ","2025-04-23T17:41:55.952Z","2025-04-23T17:41:55.952Z","","",16,30,false
894,"e3hpengfo1h0nn94tkqqwaiq","verduras","овощи","2025-04-23T17:44:39.228Z","2025-04-23T17:44:39.228Z","","",16,30,true
896,"lkmc9fbgeztwfzkm11858is8","вердикт","verduras","2025-04-23T18:16:43.141Z","2025-04-23T18:16:43.141Z","","",16,30,false
898,"e09kfw6wbgb3yvftqhh6wykw"," кабачок","el calabacín ","2025-04-24T05:17:04.542Z","2025-04-24T05:17:04.542Z","","",16,30,true
900,"vh7ny2ukgqzgg0727nepsm7c","калибри","el calabacín ","2025-04-24T05:18:16.626Z","2025-04-24T05:18:16.626Z","","",16,30,false
902,"yzyh8pj47i4b9f89io4ktuml"," баклажан","la berenjena ","2025-04-24T05:19:30.447Z","2025-04-24T05:19:30.447Z","","",16,30,true
904,"srfs6ob9isiahuesi2dvpwrz","кабачок","la berenjena ","2025-04-24T05:20:33.824Z","2025-04-24T05:20:33.824Z","","",16,30,false
906,"d0igsui9np96y46p7g3ah4h4","баклажан","la berenjena ","2025-04-24T15:37:30.045Z","2025-04-24T15:37:30.045Z","","",16,30,true
908,"symyoty8gqw5cjlu6nnvfj0a","банан","la berenjena ","2025-04-24T15:38:28.091Z","2025-04-24T15:38:28.091Z","","",16,30,false
910,"ppavkng14sq5b2lr675roa5g","брокколи","el brócoli ","2025-04-24T15:39:38.590Z","2025-04-24T15:39:38.590Z","","",16,30,true
912,"eta3ty976p5ygvg8ews7ceky","кабачок","el brócoli ","2025-04-24T15:40:46.666Z","2025-04-24T15:40:46.666Z","","",16,30,false
914,"ahcrxplrp00sumlgts125cbm"," цветная капуста","la coliflor ","2025-04-24T15:41:41.792Z","2025-04-24T15:41:41.792Z","","",16,30,true
916,"ja1j8ltin7sesrrqyc5arq64","персик","la coliflor ","2025-04-24T15:43:28.095Z","2025-04-24T15:43:28.095Z","","",16,30,false
918,"esc9j54yol7kntuw171s2z4p","шпинат","la espinaca ","2025-04-24T15:44:30.479Z","2025-04-24T15:44:30.479Z","","",16,30,true
920,"v45q4mbxjjbk0e2iqr55p4lx","капуста","la espinaca ","2025-04-24T15:45:21.723Z","2025-04-24T15:45:21.723Z","","",16,30,false
922,"su9e31lcq1u11lkhkw0yw1la"," сельдерей"," el apio ","2025-04-24T15:46:26.432Z","2025-04-24T15:46:26.432Z","","",16,30,true
924,"ah3nzn2hwip9m4kg3rmbh44t","яблоко"," el apio ","2025-04-24T15:47:23.118Z","2025-04-24T15:47:23.118Z","","",16,30,false
926,"dblij5zhdqymcpc6h3o9r2om"," свёкла","la remolacha ","2025-04-24T15:48:22.548Z","2025-04-24T15:48:22.548Z","","",16,30,true
928,"duuc3vs2kupb8dvqa12fs24t","горох","la remolacha ","2025-04-24T15:49:14.601Z","2025-04-24T15:49:14.601Z","","",16,30,false
930,"jbamhqnko2bq3g3dsre1jnif"," горох","los guisantes ","2025-04-24T15:50:07.285Z","2025-04-24T15:50:07.285Z","","",16,30,true
932,"ux9dfgdklcc1wpinmmumv1yt","фасоль","los guisantes ","2025-04-24T15:50:52.797Z","2025-04-24T15:50:52.797Z","","",16,30,false
934,"b5ka6dnqnu9rp49uueqw7zzj"," стручковая фасоль","las judías verdes ","2025-04-24T15:51:55.021Z","2025-04-24T15:51:55.021Z","","",16,30,true
936,"ayq3iwx595b4oaue555ei6yi","перец","las judías verdes ","2025-04-24T15:52:53.509Z","2025-04-24T15:52:53.509Z","","",16,30,false
938,"p6jpjrhwyglxs2mwzbwhutfr"," шампиньон","el champiñón ","2025-04-24T15:53:55.263Z","2025-04-24T15:53:55.263Z","","",16,30,true
940,"u8b7bdnpy09rsskz5jqklxyz","персик","el champiñón ","2025-04-24T15:54:55.795Z","2025-04-24T15:54:55.795Z","","",16,30,false
942,"l9noa63hji7uozuxxtg5jwd7","гриб","la seta ","2025-04-24T15:57:41.641Z","2025-04-24T15:57:41.641Z","","",16,30,true
944,"wciitpd4h9px202m7hiu21bt","шампиньон","la seta ","2025-04-24T15:59:13.900Z","2025-04-24T15:59:13.900Z","","",16,30,false
946,"ps1vo9wd2yqnny85m8b3zuq0"," Фрукты ","las frutas","2025-04-24T16:00:56.167Z","2025-04-24T16:00:56.167Z","","",16,30,true
948,"t90sixeylffcasfa3rg7n2pd","овощи","las frutas","2025-04-24T16:02:05.415Z","2025-04-24T16:02:05.415Z","","",16,30,false
950,"fezjpzf13vek2t1iucmbgv7z"," яблоко","la manzana ","2025-04-24T16:03:41.443Z","2025-04-24T16:03:41.443Z","","",16,30,true
952,"vo55a0aqcpoz4w1acka06s30","мандарин","la manzana ","2025-04-24T16:04:46.240Z","2025-04-24T16:04:46.240Z","","",16,30,false
954,"o81pt2fb74pq1op804jj5gmm","груша","la pera","2025-04-24T16:06:05.014Z","2025-04-24T16:06:05.014Z","","",16,30,true
956,"qmmyvlup1flvd1cegh74oryq","вишня","la pera ","2025-04-24T16:07:15.641Z","2025-04-24T16:07:15.641Z","","",16,30,false
958,"iu7883tp9x9hb2c10ckbktir"," апельсин","la naranja ","2025-04-24T16:08:59.054Z","2025-04-24T16:08:59.054Z","","",16,30,true
960,"jdj3m3ncqbsd3cz3t1usi57h","слива","la naranja ","2025-04-24T16:10:00.171Z","2025-04-24T16:10:00.171Z","","",16,30,false
962,"a9m2fapkysqla4p7hq4lxdld"," мандарин","la mandarina ","2025-04-24T16:13:51.635Z","2025-04-24T16:13:51.635Z","","",16,30,true
964,"qqfotmg9h8ne55ebj34lxrpr","апельсин","la mandarina ","2025-04-24T16:14:49.874Z","2025-04-24T16:14:49.874Z","","",16,30,false
966,"w6vjga0xpfnmprqrrhzve0f6"," банан"," el plátano ","2025-04-24T16:16:02.650Z","2025-04-24T16:16:02.650Z","","",16,30,true
968,"o2lfc4jp7jp7p5kt5sk6pytk","виноград"," el plátano ","2025-04-24T16:17:21.980Z","2025-04-24T16:17:21.980Z","","",16,30,false
970,"b548k6g3j47m17tweivqikm1"," клубника","la fresa","2025-04-24T16:19:43.863Z","2025-04-24T16:19:43.863Z","","",16,30,true
972,"y9680r1d8r4r5jozl70vcvkn","вишня"," la fresa ","2025-04-24T16:22:11.323Z","2025-04-24T16:22:11.323Z","","",16,30,false
974,"wjkbk7l0478z6yodtac68ovc"," вишня","la cereza ","2025-04-24T16:24:58.939Z","2025-04-24T16:24:58.939Z","","",16,30,true
976,"gxp191zttufi4sn4hvkqzq3x"," дыня","el melón ","2025-04-24T16:27:02.800Z","2025-04-24T16:27:02.800Z","","",16,30,true
978,"j51iws49x9mw6tsupds952pf","арбуз","el melón ","2025-04-24T16:28:31.893Z","2025-04-24T16:28:31.893Z","","",16,30,false
980,"uwk20863d58xgmhekf03laqi"," арбуз","la sandía","2025-04-24T16:29:53.784Z","2025-04-24T16:29:53.784Z","","",16,30,true
982,"qwwvpmavxoyrsidyap4gr7zi","виноград","la sandía ","2025-04-24T16:35:26.740Z","2025-04-24T16:35:26.740Z","","",16,30,false
984,"pcrsmzzs3ip5b3s23yebtfhk"," виноград","la uva ","2025-04-24T16:36:41.013Z","2025-04-24T16:36:41.013Z","","",16,30,true
986,"xrftflhmgwwb0u8eloovhhp0","изюм"," виноград","2025-04-24T16:37:38.278Z","2025-04-24T16:37:38.278Z","","",16,30,false
988,"h4j3b0bfqu4w1d0kqi3aqdm8"," киви","el kiwi ","2025-04-24T16:39:33.977Z","2025-04-24T16:39:33.977Z","","",16,30,true
990,"sgz7yuqcl9tj1ceowbepsml9"," лимон","el kiwi ","2025-04-24T16:41:31.576Z","2025-04-24T16:41:31.576Z","","",16,30,false
992,"j36sh22et3g7omojzvf3hww4","ананас","la piña ","2025-04-24T16:42:45.162Z","2025-04-24T16:42:45.162Z","","",16,30,true
994,"pabxlp6fc1fammcfzrmbz7jn","манго","la piña ","2025-04-24T16:43:52.910Z","2025-04-24T16:43:52.910Z","","",16,30,false
996,"dxxwu1v3sxpwwsikv7vnzcns"," манго","el mango ","2025-04-24T16:45:24.845Z","2025-04-24T16:45:24.845Z","","",16,30,true
998,"esgoszxt1nnsmefpt25kp61y","киви","el mango ","2025-04-24T16:46:20.431Z","2025-04-24T16:46:20.431Z","","",16,30,false
1000,"bxr4cud0vreuzajp85ox0hlb"," персик","el melocotón ","2025-04-24T16:47:11.661Z","2025-04-24T16:47:11.661Z","","",16,30,true
1002,"i80vl9vskgkd02bjq8xz021v","абрикос","el melocotón ","2025-04-24T16:47:54.377Z","2025-04-24T16:47:54.377Z","","",16,30,false
1004,"f11vo7xvsfjuqohanj53v5zk"," абрикос"," el albaricoque ","2025-04-24T16:48:45.769Z","2025-04-24T16:48:45.769Z","","",16,30,true
1006,"ho7ksnru79tnp3kqb8cmcoqe","мандарин"," el albaricoque ","2025-04-24T16:49:42.072Z","2025-04-24T16:49:42.072Z","","",16,30,false
1008,"t8qd1x95r5tv4es9xe7pvlg0","слива","la ciruela ","2025-04-24T16:50:44.335Z","2025-04-24T16:50:44.335Z","","",16,30,true
1010,"qgba0glk4am6intl98b05xsm","абрикос","la ciruela ","2025-04-24T16:52:08.802Z","2025-04-24T16:52:08.802Z","","",16,30,false
1012,"n1fwwexfhsyav1auu7lhfoow","лимон","el limón ","2025-04-24T16:52:59.654Z","2025-04-24T16:52:59.654Z","","",16,30,true
1014,"avypooeq51idrg5qgqa22akf","черешня","el limón ","2025-04-24T16:53:57.506Z","2025-04-24T16:53:57.506Z","","",16,30,false
1016,"x4ubtib7j17knlsbugsu0jjn"," лайм","la lima ","2025-04-24T16:54:57.005Z","2025-04-24T16:54:57.005Z","","",16,30,true
1018,"mqh8lznh0xpcp4qzwzvrelg6","лимон","la lima ","2025-04-24T16:55:42.380Z","2025-04-24T16:55:42.380Z","","",16,30,false
1020,"pdf7ceohka4psotjng0z58o9"," гранат","la granada ","2025-04-24T16:56:42.512Z","2025-04-24T16:56:42.512Z","","",16,30,true
1022,"xs2q606wz0gm7m2eljedhhzh","апельсин","la granada ","2025-04-24T16:57:45.973Z","2025-04-24T16:57:45.973Z","","",16,30,false
1024,"vjny11h5zoxb8nxur90v9ri1","папайя","la papaya","2025-04-24T16:59:02.361Z","2025-04-24T16:59:02.361Z","","",16,30,true
1026,"chx7qiuswdmg2sk4w8tbroj5","гранат","la papaya ","2025-04-24T16:59:57.435Z","2025-04-24T16:59:57.435Z","","",16,30,false
1028,"bfszeihc5wm5or1hjlrns0bz"," машина","el coche / el carro ","2025-04-24T17:01:12.079Z","2025-04-24T17:01:12.079Z","","",16,30,true
1030,"gxlvpn0hb88o7cpn5j9kjmko","каретаЧ","el coche / el carro ","2025-04-24T17:02:27.206Z","2025-04-24T17:02:27.206Z","","",16,30,false
1032,"qztg61sm1talexdlfy7fz58s"," руль","el volante ","2025-04-24T17:03:57.232Z","2025-04-24T17:03:57.232Z","","",16,30,true
1034,"iwfakvyl90eytjcje2ko8s40","колесо","el volante ","2025-04-24T17:04:47.090Z","2025-04-24T17:04:47.090Z","","",16,30,false
1036,"uut9gzx4jbpbhbbdkjvvf74v","двигатель","el motor ","2025-04-24T17:05:50.276Z","2025-04-24T17:05:50.276Z","","",16,30,true
1038,"vpa6p8fhfb5mzyi2a1awr59n","движение","el motor ","2025-04-24T17:06:54.161Z","2025-04-24T17:06:54.161Z","","",16,30,false
1040,"iwjif9oc7rhna4t9tdv8u6df","колесо"," la rueda ","2025-04-24T17:07:50.724Z","2025-04-24T17:07:50.724Z","","",16,30,true
1042,"g8dg8in2t1gsp0cus1r2zfpw","руль"," la rueda ","2025-04-24T17:08:53.981Z","2025-04-24T17:08:53.981Z","","",16,30,false
1044,"xy61f0w4pt4hdooaaw9qu4vf","la llanta ","la llanta ","2025-04-24T17:09:59.728Z","2025-04-24T17:09:59.728Z","","",16,30,true
1046,"zhmy2yfp46pl9b4ctte3aj1l","колесо","la llanta — шина","2025-04-24T17:11:00.399Z","2025-04-24T17:11:00.399Z","","",16,30,false
1048,"bx2ch2ok7xzkl1lqd3jisrq7","лобовое стекло","el parabrisas","2025-04-24T17:12:00.414Z","2025-04-24T17:12:00.414Z","","",16,30,true
1050,"oca6e44ikm3i37bq7vkt1dxj","двигатель","el parabrisas ","2025-04-24T17:12:46.911Z","2025-04-24T17:12:46.911Z","","",16,30,false
1052,"pqxudljn3i89wcun84syf2rr","зеркало заднего вида","el retrovisor ","2025-04-24T17:13:47.803Z","2025-04-24T17:13:47.803Z","","",16,30,true
1054,"pg8e3n1wsq0owei5bc9tyhti","лобовое стекло","el retrovisor ","2025-04-24T17:14:47.579Z","2025-04-24T17:14:47.579Z","","",16,30,false
1056,"yfi5s9fc9jq6i8f3f1h9nxu3"," фары"," los faros ","2025-04-24T17:16:06.400Z","2025-04-24T17:16:06.400Z","","",16,30,true
1058,"r7h42urf0x43qbdh6bg49yai","зеркало заднего вида"," los faros ","2025-04-24T17:17:22.260Z","2025-04-24T17:17:22.260Z","","",16,30,false
1060,"aasxutswp2oiu47e6drc7x5j"," багажник","el maletero ","2025-04-24T17:18:52.294Z","2025-04-24T17:18:52.294Z","","",16,30,true
1062,"puonlcs814v3h0u6wa25x5l3","фары","el maletero","2025-04-24T17:19:46.558Z","2025-04-24T17:19:46.558Z","","",16,30,false
1064,"zmfev93tq9r0j37svljjrree"," капот"," el capóu","2025-04-24T17:20:58.930Z","2025-04-24T17:20:58.930Z","","",16,30,true
1066,"je4tfmodar0bedskps3tjl6d","багажник"," el capó — капот","2025-04-24T17:21:55.446Z","2025-04-24T17:21:55.446Z","","",16,30,false
1068,"aj6lk7pc6q5cg28uw3ro7py6"," номерной знак","la matrícula ","2025-04-24T17:41:06.173Z","2025-04-24T17:41:06.173Z","","",16,30,true
1070,"izxnnkslztbecglw5b614p9j","капот","la matrícula ","2025-04-24T17:42:19.060Z","2025-04-24T17:42:19.060Z","","",16,30,false
1072,"dykaj3il6s4r1o7cbdfc08nr","сиденье","el asiento ","2025-04-24T17:43:40.556Z","2025-04-24T17:43:40.556Z","","",16,30,true
1074,"m40chd73qtjywasfz3yaiquk","номерной знак","el asiento","2025-04-24T17:46:22.053Z","2025-04-24T17:46:22.053Z","","",16,30,false
1076,"eu3dq94zlju249j6abjcwrw1"," ремень безопасности","el cinturón de seguridad","2025-04-24T17:47:47.363Z","2025-04-24T17:47:47.363Z","","",16,30,true
1080,"l5qj5g4hn4tn1nss1g7d009y","педаль газа","el cinturón de seguridad ","2025-04-24T17:50:14.062Z","2025-04-24T17:50:14.062Z","","",16,30,false
1082,"uaq83humk87zmz8hy6kipdzm"," тормоз","el freno ","2025-04-24T17:51:32.407Z","2025-04-24T17:51:32.407Z","","",16,30,true
1084,"u0lsn9iefsjvl2y7xx6qymy1","сиденье","el freno ","2025-04-24T17:52:24.150Z","2025-04-24T17:52:24.150Z","","",16,30,false
1086,"mn6qpsw1shuietqb66his5kt"," педаль газа","el acelerador ","2025-04-24T17:53:29.568Z","2025-04-24T17:53:29.568Z","","",16,30,true
1088,"g3fddwdgxbz4xtnthp1ke1tj","тормоз","el acelerador ","2025-04-24T17:54:28.718Z","2025-04-24T17:54:28.718Z","","",16,30,false
1090,"swzos73sib3dnc5jybi3x3zx"," сцепление","el embrague ","2025-04-24T17:55:33.103Z","2025-04-24T17:55:33.103Z","","",16,30,true
1092,"bnv0te3ll1nrfm9paon4yj5g","педаль газа","el embrague","2025-04-24T17:56:58.948Z","2025-04-24T17:56:58.948Z","","",16,30,false
1094,"o829ss2f60nk12aiiamswwll","коробка передач","la palanca de cambios","2025-04-24T17:57:55.211Z","2025-04-24T17:57:55.211Z","","",16,30,true
1096,"t50971ze8ce1h2l2uwaj92w9","сцепление","la palanca de cambios","2025-04-24T17:59:08.924Z","2025-04-24T17:59:08.924Z","","",16,30,false
1098,"flraxviptim88tr58rw5axdq","бензобак","el depósito de gasolina","2025-04-24T18:00:19.115Z","2025-04-24T18:00:19.115Z","","",16,30,true
1100,"xawoexb4difzs50c04ipww14"," бензобак","el depósito de gasolina ","2025-04-25T05:06:19.857Z","2025-04-25T05:06:19.857Z","","",16,30,true
1102,"j7emn1qsxovt6rz2wz9o544m","коробка передач","el depósito de gasolina ","2025-04-25T05:07:21.163Z","2025-04-25T05:07:21.163Z","","",16,30,false
1104,"p5rgfd1mqn1adcigkshi5d2a"," бензин"," la gasolina ","2025-04-25T05:08:15.468Z","2025-04-25T05:08:15.468Z","","",16,30,true
1106,"lc9lje5gamndrm0gc5gxi1k4","бензобак"," la gasolina ","2025-04-25T05:09:13.991Z","2025-04-25T05:09:13.991Z","","",16,30,false
1108,"mb7zr0xrmy9ft5sosln4spea"," дизель","el diésel ","2025-04-25T05:11:42.104Z","2025-04-25T05:11:42.104Z","","",16,30,true
1110,"ga28nxl5faqt7fa16xygfzk7","топливо","el diésel ","2025-04-25T05:13:43.858Z","2025-04-25T05:13:43.858Z","","",16,30,false
1112,"qf430z0j79fjvn01rdj9maij"," выхлопная труба","el tubo de escape ","2025-04-25T05:15:13.515Z","2025-04-25T05:15:13.515Z","","",16,30,true
1114,"f4j1de2cwk2uqaecwsmd8z54","дизель","el tubo de escape — выхлопная труба","2025-04-25T05:16:42.431Z","2025-04-25T05:16:42.431Z","","",16,30,false
1116,"j6esp5utwx552ar19gi9gego"," гудок","el claxon ","2025-04-25T05:17:38.331Z","2025-04-25T05:17:38.331Z","","",16,30,true
1118,"a9c65jziqxustzeb8fhqb47y","вентилятор","el claxon","2025-04-25T05:18:52.824Z","2025-04-25T05:18:52.824Z","","",16,30,false
1120,"qznctc7tcixmqn00x61pn3nm","дворники","el limpiaparabrisas ","2025-04-25T05:20:03.394Z","2025-04-25T05:20:03.394Z","","",16,30,true
1122,"gs4hi90s0cfrsdw90fg4oivd","панель","el limpiaparabrisas ","2025-04-25T05:21:13.159Z","2025-04-25T05:21:13.159Z","","",16,30,false
1124,"k7zlt21449198ykqy3ajois7","дверь","la puerta ","2025-04-25T05:25:27.564Z","2025-04-25T05:25:27.564Z","","",16,30,true
1126,"p7kvl6egmhpe60e3pdcgvo4f","багаж","la puerta ","2025-04-25T05:26:33.247Z","2025-04-25T05:26:33.247Z","","",16,30,false
1128,"mpmbjt1w3c50zt3yllcy1vqf"," окошко","la ventanilla ","2025-04-25T05:27:27.197Z","2025-04-25T05:27:27.197Z","","",16,30,true
1130,"yz6m95iymnu92reca93v64xy","дверь","la ventanilla ","2025-04-25T05:28:13.622Z","2025-04-25T05:28:13.622Z","","",16,30,false
1132,"o0yidd1j9dvw0o421bdjhlim"," водитель","el conductor ","2025-04-25T05:29:02.899Z","2025-04-25T05:29:02.899Z","","",16,30,true
1134,"ub1zasvrsedhw1ln46qkr6s2","кондуктор","el conductor ","2025-04-25T05:29:46.166Z","2025-04-25T05:29:46.166Z","","",16,30,false
1136,"s7kdq10hydnjv7nh2wk4n2lg"," пассажир","el pasajero ","2025-04-25T05:32:26.466Z","2025-04-25T05:32:26.466Z","","",16,30,true
1138,"ff2jn3aep0cwj5wcdtmha67y","водитель","el pasajero ","2025-04-25T08:36:32.071Z","2025-04-25T08:36:32.071Z","","",16,30,false
1140,"pwekvjsk9mtzuf93rs7mw9dm"," заводить (машину)","arrancar ","2025-04-25T08:38:03.291Z","2025-04-25T08:38:03.291Z","","",16,30,true
1142,"mzmo9l5u2jq7ld3prnkbylqf","водитель","arrancar — заводить (машину)","2025-04-25T08:39:16.057Z","2025-04-25T08:39:16.057Z","","",16,30,false
1144,"hrq5d0na4yv9ktzvpgcmudur","водить"," conducir / manejar ","2025-04-25T08:40:15.948Z","2025-04-25T08:40:15.948Z","","",16,30,true
