id,documentId,it,ru,fontSize,correctAnswer,answerTime,createdAt,updatedAt,publishedAt,locale
866,"q34f19bx1pjec5cb9c3cqjn7","Cucinare ","готовить",16,true,30,"2025-07-10T14:20:36.691Z","2025-07-10T14:20:36.691Z","",""
868,"gudquzhfryeh8t581arhkjha","Infornare","печь",16,true,30,"2025-07-10T14:21:36.633Z","2025-07-10T14:21:36.633Z","",""
870,"uqpwro2yoexwof1fd3faa5lf","Giardinaggio ","работать в саду",16,true,30,"2025-07-10T14:21:55.782Z","2025-07-10T14:21:55.782Z","",""
872,"w4un76la0o8g4uqoarj5kuql","Lavorare a maglia","вязать",16,true,30,"2025-07-10T14:22:25.978Z","2025-07-10T14:22:25.978Z","",""
874,"hnlt2360fs1rbojidqyickl6","Fotografia","фотография",16,true,30,"2025-07-10T14:22:53.043Z","2025-07-10T14:22:53.043Z","",""
876,"sphpj6sd737cwuu8322jqvi1","Escursionismo","поход",16,true,30,"2025-07-10T14:23:47.654Z","2025-07-10T14:23:47.654Z","",""
878,"xuvww1gwjnxqaiy0obmbt0yp","Viaggiare","путешествовать",16,true,30,"2025-07-10T14:24:28.329Z","2025-07-10T14:24:28.329Z","",""
880,"c7ilzhalt9zdo1c5r4yw66bj","Giocare a scacchi","играть в шахматы",16,true,30,"2025-07-10T14:24:54.018Z","2025-07-10T14:24:54.018Z","",""
882,"lcv87objjvi58xbujuzupl47","Imparare le lingue","учить языки",16,true,30,"2025-07-10T14:25:34.374Z","2025-07-10T14:25:34.374Z","",""
884,"d5lrgqjxdh2j5trjb8s3lons","Fare esercizio","делать упражнения",16,true,30,"2025-07-10T14:26:14.740Z","2025-07-10T14:26:14.740Z","",""
886,"pz9q2ejgydlb5b6s5j6eoipf","Yoga ","йога",16,true,30,"2025-07-10T14:26:33.496Z","2025-07-10T14:26:33.496Z","",""
888,"vz6jvt4899rtoml5n6nbu5b2","Fare volontariato","волонтерство",16,true,30,"2025-07-10T14:27:03.011Z","2025-07-10T14:27:03.011Z","",""
890,"ndtqtyzsv018z1ionowr30ml","Giocare ai videogiochi","играть в видеоигры",16,true,30,"2025-07-10T14:27:31.156Z","2025-07-10T14:27:31.156Z","",""
892,"qtsku33jvv1l2mgwkifizsb1","Tenere un diario","вести дневник",16,true,30,"2025-07-10T14:28:04.526Z","2025-07-10T14:28:04.526Z","",""
894,"o127uhasxaxzm6lgxv6pelrg","Penna","ручка",16,true,30,"2025-07-10T14:28:26.280Z","2025-07-10T14:28:26.280Z","",""
896,"hfrxx3unq60jsemb59zrw0wg","Matita ","карандаш",16,true,30,"2025-07-10T14:28:53.139Z","2025-07-10T14:28:53.139Z","",""
898,"p6m0edobpbhrxca0uzcmmqla","Gomma","ластик",16,true,30,"2025-07-10T14:29:28.318Z","2025-07-10T14:29:28.318Z","",""
900,"lmdyzsopr67eahg030fcdxw5","Temperamatite ","точилка",16,true,30,"2025-07-10T14:30:06.118Z","2025-07-10T14:30:06.118Z","",""
902,"yqtwj2dssk1xlsaks7qhkk5m","Righello ","линейка",16,true,30,"2025-07-10T14:30:35.221Z","2025-07-10T14:30:35.221Z","",""
904,"cu1dt6fg2b1ck5o39fiixtki","Quaderno ","тетрадь",16,true,30,"2025-07-10T14:30:53.082Z","2025-07-10T14:30:53.082Z","",""
906,"a077q8fn6had8m4t7spvnyux","Cartella ","папка",16,true,30,"2025-07-10T14:31:39.461Z","2025-07-10T14:31:39.461Z","",""
908,"vm90z6ar1x77icq8lnuf0yie","Carta ","бумага",16,true,30,"2025-07-10T14:31:57.290Z","2025-07-10T14:31:57.290Z","",""
910,"sa9k2m4e0xbvvytzeu1hpi0f","Colla ","клей",16,true,30,"2025-07-10T14:32:13.056Z","2025-07-10T14:32:13.056Z","",""
912,"lrl1o6okqdoqn7yqxr1e6ndx","Forbici ","ножницы",16,true,30,"2025-07-10T14:32:31.990Z","2025-07-10T14:32:31.990Z","",""
914,"sddibh8brpovclbmv5i3ikhk","Nastro adesivo","клейкая лента",16,true,30,"2025-07-10T14:33:02.145Z","2025-07-10T14:33:02.145Z","",""
916,"kyqg0p1mbxnnypaab376r73j","Cucitrice","степлер",16,true,30,"2025-07-10T14:33:20.286Z","2025-07-10T14:33:20.286Z","",""
918,"s5wv0khmujlo1x8h6e9c7u7p","Sujetapapeles Fermaglio","скрепка",16,true,30,"2025-07-10T14:34:20.322Z","2025-07-10T14:34:20.322Z","",""
920,"vm4xkua2a50fq8wr8atv4er4","Evidenziatore","маркер",16,true,30,"2025-07-10T14:34:48.302Z","2025-07-10T14:34:48.302Z","",""
922,"iierielnpk5g4ye24wmddtv7","Pennarello","фломастер",16,true,30,"2025-07-10T14:35:19.061Z","2025-07-10T14:35:19.061Z","",""
924,"ddogd6rvtjwjae0rhwgbm1o2","Lavagna bianca","белая доска",16,true,30,"2025-07-10T14:36:25.050Z","2025-07-10T14:36:25.050Z","",""
926,"v3qhpjjmfwhgduug6rt2zuhw","Gesso","гипс",16,true,30,"2025-07-10T14:36:48.421Z","2025-07-10T14:36:48.421Z","",""
928,"jkj6pcff76dvsf1lgoh6eef4","Post-it","стикеры",16,true,30,"2025-07-10T14:38:23.693Z","2025-07-10T14:38:23.693Z","",""
930,"mgdv7iqsvxa0vvmf17c3mr78","Calcolatrice","калькулятор",16,true,30,"2025-07-10T14:38:41.117Z","2025-07-10T14:38:41.117Z","",""
932,"gxki5ek72885zk2naowsrqwl","Rosso ","красный",16,true,30,"2025-07-12T15:57:59.293Z","2025-07-12T15:57:59.293Z","",""
934,"qwipgwufy26wiv53r5yy0ze6","Bianco ","белый",16,true,30,"2025-07-12T15:58:30.141Z","2025-07-12T15:59:08.756Z","",""
937,"vdxvpm055vh3slngcsjm2y2u","Nero ","черный",16,true,30,"2025-07-12T15:59:37.261Z","2025-07-12T15:59:37.261Z","",""
939,"b9wdcezplers34jlzef0bnb3","Verde ","зеленый",16,true,30,"2025-07-12T16:00:38.571Z","2025-07-12T16:00:38.571Z","",""
941,"y5f4l4wvjm7as8kxah1jfiq9","Viola ","фиолетовый",16,true,30,"2025-07-12T16:01:34.050Z","2025-07-12T16:01:34.050Z","",""
943,"ffhj1m9t3po49a06epbytfqe","Azzurro ","светло-синий",16,true,30,"2025-07-12T16:02:17.485Z","2025-07-12T16:02:17.485Z","",""
945,"sdfhp8qs7fichzkk7nyj94jo","Celeste ","голубой",16,true,30,"2025-07-12T16:03:09.354Z","2025-07-12T16:03:09.354Z","",""
947,"lo6e6ukrbfublipw9obf6wst","Blu navy ","темно-синий",16,true,30,"2025-07-12T16:03:45.611Z","2025-07-12T16:03:45.611Z","",""
949,"kg7qvzw67lp83xw6q42ocli8","Blu scuro ","темно-синий",16,true,30,"2025-07-12T16:04:49.547Z","2025-07-12T16:04:49.547Z","",""
951,"mkumdnwiqylfh2j4aehv4hnt","Verde chiaro ","светло-зеленый",16,true,30,"2025-07-12T16:06:11.949Z","2025-07-12T16:06:11.949Z","",""
953,"oj08b5xjt5gpoi2ikts47xf3","Oro ","золотой",16,true,30,"2025-07-12T16:06:43.397Z","2025-07-12T16:06:43.397Z","",""
955,"o4hx3hge9esxg3urwjpimrdr","Argento ","серебряный",16,true,30,"2025-07-12T16:08:17.326Z","2025-07-12T16:08:17.326Z","",""
957,"fra4krolruzoxaflmijyr1i4","Bronzo ","бронзовый",16,true,30,"2025-07-12T16:08:52.179Z","2025-07-12T16:08:52.179Z","",""
959,"irzd0m797bccuqgrh358r3zg","Avorio ","слоновая кость",16,true,30,"2025-07-12T16:09:46.939Z","2025-07-12T16:09:46.939Z","",""
961,"iw3dvk3kkeep6o3pn3r2i6ld","Turchese ","бирюзовый",16,true,30,"2025-07-12T16:10:21.631Z","2025-07-12T16:10:21.631Z","",""
963,"u4uu1ouulk96vq07auxav0jn","Ciano ","голубой (циан)",16,true,30,"2025-07-12T16:10:46.189Z","2025-07-12T16:10:46.189Z","",""
965,"z764pscjuq02u9zlxp79gova","Magenta ","пурпурный",16,true,30,"2025-07-12T16:11:22.541Z","2025-07-12T16:11:22.541Z","",""
967,"zg2fc667zvx2bw9fmkzh0r9f","Antracite ","угольный",16,true,30,"2025-07-12T16:11:51.345Z","2025-07-12T16:11:51.345Z","",""
969,"f4m37nluwqzudgbz06qlsxru","Giallo ","желтый",16,true,30,"2025-07-12T16:12:22.749Z","2025-07-12T16:12:22.749Z","",""
971,"zepom3gcb3q4mkemwb8vt7e9","Arancione ","оранжевый",16,true,30,"2025-07-12T16:12:52.300Z","2025-07-12T16:12:52.300Z","",""
973,"meow63mrc9nhl5nou04jkhrp","Rosa ","розовый",16,true,30,"2025-07-12T16:16:46.666Z","2025-07-12T16:16:46.666Z","",""
975,"q79zrs559w9m74laons1m6cq","Grigio ","серый",16,true,30,"2025-07-12T16:18:36.435Z","2025-07-12T16:18:36.435Z","",""
977,"usb1m8848kh1o18m6jh2k9wo","Verde scuro ","темно-зеленый",16,true,30,"2025-07-12T16:19:12.520Z","2025-07-12T16:19:12.520Z","",""
979,"k62cpcfb86we22soqq1dakty","Verde menta ","мятный",16,true,30,"2025-07-12T16:19:56.705Z","2025-07-12T16:19:56.705Z","",""
981,"oeeaulb23nxkdhcftp2i4qq2","Verde oliva ","оливковый",16,true,30,"2025-07-12T16:20:27.470Z","2025-07-12T16:20:27.470Z","",""
983,"fgbjt94uikhqo0z1w3nvq7s3","Beige ","бежевый",16,true,30,"2025-07-12T16:20:52.961Z","2025-07-12T16:20:52.961Z","",""
985,"iudogbo6fefi11fag2v0c7ox","Pesca ","персиковый",16,true,30,"2025-07-12T16:21:21.548Z","2025-07-12T16:21:21.548Z","",""
987,"fa9z6ffjltidl3v367a65iml","Lavanda ","лавандовый",16,true,30,"2025-07-12T16:21:56.547Z","2025-07-12T16:21:56.547Z","",""
989,"ohbhy1sllaorm9wdghc255ak","Violetto ","сиреневый",16,true,30,"2025-07-12T16:22:30.674Z","2025-07-12T16:22:30.674Z","",""
991,"w9xait6coaebxixwivk5bno0","Cioccolato ","шоколадный",16,true,30,"2025-07-12T16:23:14.436Z","2025-07-12T16:23:14.436Z","",""
993,"kcpjww8yt46nds12morr6g8w","Caffè ","кофейный",16,true,30,"2025-07-12T16:24:36.713Z","2025-07-12T16:24:36.713Z","",""
995,"fvlzhgi5ovlaps8igldjybor","Marrone chiaro ","светло коричневый",16,true,30,"2025-07-12T16:25:21.875Z","2025-07-12T16:25:21.875Z","",""
997,"wdum3z2iatmuqlvk1t0f5yoz","Marrone scuro ","темно-коричневый",16,true,30,"2025-07-12T16:26:01.141Z","2025-07-12T16:26:01.141Z","",""
999,"frlsmch4ny47fbax83h5jn4h","Bianco sporco ","молочный",16,true,30,"2025-07-12T16:26:42.548Z","2025-07-12T16:26:42.548Z","",""
1001,"n5pcjvdj0ljinxhrflfabd1s","Grigio chiaro ","светло-серый",16,true,30,"2025-07-12T16:27:12.916Z","2025-07-12T16:27:12.916Z","",""
1003,"czhfu4h2tuani1creirrtskr","Grigio scuro ","темно-серый",16,true,30,"2025-07-12T16:27:52.637Z","2025-07-12T16:27:52.637Z","",""
